"seqnames","start","end","width","strand","peak","feature","start_position","end_position","feature_strand","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","symbol"
"chr10",71218500,71219000,501,"*","640350","ENSG00000237512",71217224,71218228,"-","upstream",-272,272,"NearestLocation","UNC5B-AS1"
"chr10",71219000,71219500,501,"*","640351","ENSG00000237512",71217224,71218228,"-","upstream",-772,772,"NearestLocation","UNC5B-AS1"
"chr10",71219500,71220000,501,"*","640352","ENSG00000237512",71217224,71218228,"-","upstream",-1272,1272,"NearestLocation","UNC5B-AS1"
"chr10",71220000,71220500,501,"*","640353","ENSG00000237512",71217224,71218228,"-","upstream",-1772,1772,"NearestLocation","UNC5B-AS1"
"chr10",71220500,71221000,501,"*","640354","ENSG00000237512",71217224,71218228,"-","upstream",-2272,2272,"NearestLocation","UNC5B-AS1"
"chr10",71221000,71221500,501,"*","640355","ENSG00000237512",71217224,71218228,"-","upstream",-2772,2772,"NearestLocation","UNC5B-AS1"
"chr10",71221500,71222000,501,"*","640356","ENSG00000237512",71217224,71218228,"-","upstream",-3272,3272,"NearestLocation","UNC5B-AS1"
"chr10",71222000,71222500,501,"*","640357","ENSG00000237512",71217224,71218228,"-","upstream",-3772,3772,"NearestLocation","UNC5B-AS1"
"chr10",71222500,71223000,501,"*","640358","ENSG00000237512",71217224,71218228,"-","upstream",-4272,4272,"NearestLocation","UNC5B-AS1"
"chr10",71223000,71223500,501,"*","640359","ENSG00000237512",71217224,71218228,"-","upstream",-4772,4772,"NearestLocation","UNC5B-AS1"
"chr10",71223500,71224000,501,"*","640360","ENSG00000237512",71217224,71218228,"-","upstream",-5272,5272,"NearestLocation","UNC5B-AS1"
"chr10",71224000,71224500,501,"*","640361","ENSG00000237512",71217224,71218228,"-","upstream",-5772,5772,"NearestLocation","UNC5B-AS1"
"chr10",71224500,71225000,501,"*","640362","ENSG00000237512",71217224,71218228,"-","upstream",-6272,6272,"NearestLocation","UNC5B-AS1"
"chr10",71225000,71225500,501,"*","640363","ENSG00000237512",71217224,71218228,"-","upstream",-6772,6772,"NearestLocation","UNC5B-AS1"
"chr10",71225500,71226000,501,"*","640364","ENSG00000237512",71217224,71218228,"-","upstream",-7272,7272,"NearestLocation","UNC5B-AS1"
"chr10",71226000,71226500,501,"*","640365","ENSG00000237512",71217224,71218228,"-","upstream",-7772,7772,"NearestLocation","UNC5B-AS1"
"chr10",71226500,71227000,501,"*","640366","ENSG00000237512",71217224,71218228,"-","upstream",-8272,8272,"NearestLocation","UNC5B-AS1"
"chr10",71227000,71227500,501,"*","640367","ENSG00000237512",71217224,71218228,"-","upstream",-8772,8772,"NearestLocation","UNC5B-AS1"
"chr10",71227500,71228000,501,"*","640368","ENSG00000237512",71217224,71218228,"-","upstream",-9272,9272,"NearestLocation","UNC5B-AS1"
"chr10",71228000,71228500,501,"*","640369","ENSG00000237512",71217224,71218228,"-","upstream",-9772,9772,"NearestLocation","UNC5B-AS1"
"chr10",71228500,71229000,501,"*","640370","ENSG00000237512",71217224,71218228,"-","upstream",-10272,10272,"NearestLocation","UNC5B-AS1"
"chr10",71229000,71229500,501,"*","640371","ENSG00000237512",71217224,71218228,"-","upstream",-10772,10772,"NearestLocation","UNC5B-AS1"
"chr10",71229500,71230000,501,"*","640372","ENSG00000237512",71217224,71218228,"-","upstream",-11272,11272,"NearestLocation","UNC5B-AS1"
"chr10",71230000,71230500,501,"*","640373","ENSG00000237512",71217224,71218228,"-","upstream",-11772,11772,"NearestLocation","UNC5B-AS1"
"chr10",71230500,71231000,501,"*","640374","ENSG00000237512",71217224,71218228,"-","upstream",-12272,12272,"NearestLocation","UNC5B-AS1"
"chr10",71231000,71231500,501,"*","640375","ENSG00000237512",71217224,71218228,"-","upstream",-12772,12772,"NearestLocation","UNC5B-AS1"
"chr10",71231500,71232000,501,"*","640376","ENSG00000237512",71217224,71218228,"-","upstream",-13272,13272,"NearestLocation","UNC5B-AS1"
"chr10",71232000,71232500,501,"*","640377","ENSG00000237512",71217224,71218228,"-","upstream",-13772,13772,"NearestLocation","UNC5B-AS1"
"chr10",71232500,71233000,501,"*","640378","ENSG00000237512",71217224,71218228,"-","upstream",-14272,14272,"NearestLocation","UNC5B-AS1"
"chr10",71233000,71233500,501,"*","640379","ENSG00000237512",71217224,71218228,"-","upstream",-14772,14772,"NearestLocation","UNC5B-AS1"
"chr10",71233500,71234000,501,"*","640380","ENSG00000237512",71217224,71218228,"-","upstream",-15272,15272,"NearestLocation","UNC5B-AS1"
"chr10",71234000,71234500,501,"*","640381","ENSG00000237512",71217224,71218228,"-","upstream",-15772,15772,"NearestLocation","UNC5B-AS1"
"chr10",71234500,71235000,501,"*","640382","ENSG00000237512",71217224,71218228,"-","upstream",-16272,16272,"NearestLocation","UNC5B-AS1"
"chr10",71235000,71235500,501,"*","640383","ENSG00000237512",71217224,71218228,"-","upstream",-16772,16772,"NearestLocation","UNC5B-AS1"
"chr10",71235500,71236000,501,"*","640384","ENSG00000237512",71217224,71218228,"-","upstream",-17272,17272,"NearestLocation","UNC5B-AS1"
"chr10",71236000,71236500,501,"*","640385","ENSG00000237512",71217224,71218228,"-","upstream",-17772,17772,"NearestLocation","UNC5B-AS1"
"chr10",71236500,71237000,501,"*","640386","ENSG00000237512",71217224,71218228,"-","upstream",-18272,18272,"NearestLocation","UNC5B-AS1"
"chr10",71237000,71237500,501,"*","640387","ENSG00000237512",71217224,71218228,"-","upstream",-18772,18772,"NearestLocation","UNC5B-AS1"
"chr10",71237500,71238000,501,"*","640388","ENSG00000237512",71217224,71218228,"-","upstream",-19272,19272,"NearestLocation","UNC5B-AS1"
"chr10",71238000,71238500,501,"*","640389","ENSG00000237512",71217224,71218228,"-","upstream",-19772,19772,"NearestLocation","UNC5B-AS1"
"chr10",71238500,71239000,501,"*","640390","ENSG00000237512",71217224,71218228,"-","upstream",-20272,20272,"NearestLocation","UNC5B-AS1"
"chr10",71239000,71239500,501,"*","640391","ENSG00000237512",71217224,71218228,"-","upstream",-20772,20772,"NearestLocation","UNC5B-AS1"
"chr10",71239500,71240000,501,"*","640392","ENSG00000237512",71217224,71218228,"-","upstream",-21272,21272,"NearestLocation","UNC5B-AS1"
"chr10",71240000,71240500,501,"*","640393","ENSG00000237512",71217224,71218228,"-","upstream",-21772,21772,"NearestLocation","UNC5B-AS1"
"chr10",71240500,71241000,501,"*","640394","ENSG00000237512",71217224,71218228,"-","upstream",-22272,22272,"NearestLocation","UNC5B-AS1"
"chr10",71241000,71241500,501,"*","640395","ENSG00000237512",71217224,71218228,"-","upstream",-22772,22772,"NearestLocation","UNC5B-AS1"
"chr10",71241500,71242000,501,"*","640396","ENSG00000237512",71217224,71218228,"-","upstream",-23272,23272,"NearestLocation","UNC5B-AS1"
"chr10",71242000,71242500,501,"*","640397","ENSG00000237512",71217224,71218228,"-","upstream",-23772,23772,"NearestLocation","UNC5B-AS1"
"chr10",71242500,71243000,501,"*","640398","ENSG00000237512",71217224,71218228,"-","upstream",-24272,24272,"NearestLocation","UNC5B-AS1"
"chr10",71243000,71243500,501,"*","640399","ENSG00000237512",71217224,71218228,"-","upstream",-24772,24772,"NearestLocation","UNC5B-AS1"
"chr10",71243500,71244000,501,"*","640400","ENSG00000237512",71217224,71218228,"-","upstream",-25272,25272,"NearestLocation","UNC5B-AS1"
"chr10",71244000,71244500,501,"*","640401","ENSG00000237512",71217224,71218228,"-","upstream",-25772,25772,"NearestLocation","UNC5B-AS1"
"chr10",71244500,71245000,501,"*","640402","ENSG00000237512",71217224,71218228,"-","upstream",-26272,26272,"NearestLocation","UNC5B-AS1"
"chr10",71245000,71245500,501,"*","640403","ENSG00000237512",71217224,71218228,"-","upstream",-26772,26772,"NearestLocation","UNC5B-AS1"
"chr10",71245500,71246000,501,"*","640404","ENSG00000237512",71217224,71218228,"-","upstream",-27272,27272,"NearestLocation","UNC5B-AS1"
"chr10",71246000,71246500,501,"*","640405","ENSG00000237512",71217224,71218228,"-","upstream",-27772,27772,"NearestLocation","UNC5B-AS1"
"chr10",71246500,71247000,501,"*","640406","ENSG00000237512",71217224,71218228,"-","upstream",-28272,28272,"NearestLocation","UNC5B-AS1"
"chr10",71247000,71247500,501,"*","640407","ENSG00000237512",71217224,71218228,"-","upstream",-28772,28772,"NearestLocation","UNC5B-AS1"
"chr10",71247500,71248000,501,"*","640408","ENSG00000237512",71217224,71218228,"-","upstream",-29272,29272,"NearestLocation","UNC5B-AS1"
"chr10",71248000,71248500,501,"*","640409","ENSG00000237512",71217224,71218228,"-","upstream",-29772,29772,"NearestLocation","UNC5B-AS1"
"chr10",71248500,71249000,501,"*","640410","ENSG00000237512",71217224,71218228,"-","upstream",-30272,30272,"NearestLocation","UNC5B-AS1"
"chr10",71249000,71249500,501,"*","640411","ENSG00000237512",71217224,71218228,"-","upstream",-30772,30772,"NearestLocation","UNC5B-AS1"
"chr10",71249500,71250000,501,"*","640412","ENSG00000237512",71217224,71218228,"-","upstream",-31272,31272,"NearestLocation","UNC5B-AS1"
"chr10",71250000,71250500,501,"*","640413","ENSG00000237512",71217224,71218228,"-","upstream",-31772,31772,"NearestLocation","UNC5B-AS1"
"chr10",71250500,71251000,501,"*","640414","ENSG00000237512",71217224,71218228,"-","upstream",-32272,32272,"NearestLocation","UNC5B-AS1"
"chr10",71251000,71251500,501,"*","640415","ENSG00000237512",71217224,71218228,"-","upstream",-32772,32772,"NearestLocation","UNC5B-AS1"
"chr10",71251500,71252000,501,"*","640416","ENSG00000237512",71217224,71218228,"-","upstream",-33272,33272,"NearestLocation","UNC5B-AS1"
"chr10",71252000,71252500,501,"*","640417","ENSG00000237512",71217224,71218228,"-","upstream",-33772,33772,"NearestLocation","UNC5B-AS1"
"chr10",71252500,71253000,501,"*","640418","ENSG00000237512",71217224,71218228,"-","upstream",-34272,34272,"NearestLocation","UNC5B-AS1"
"chr10",71253000,71253500,501,"*","640419","ENSG00000237512",71217224,71218228,"-","upstream",-34772,34772,"NearestLocation","UNC5B-AS1"
"chr10",71253500,71254000,501,"*","640420","ENSG00000237512",71217224,71218228,"-","upstream",-35272,35272,"NearestLocation","UNC5B-AS1"
"chr10",71254000,71254500,501,"*","640421","ENSG00000237512",71217224,71218228,"-","upstream",-35772,35772,"NearestLocation","UNC5B-AS1"
"chr10",71254500,71255000,501,"*","640422","ENSG00000237512",71217224,71218228,"-","upstream",-36272,36272,"NearestLocation","UNC5B-AS1"
"chr10",71255000,71255500,501,"*","640423","ENSG00000237512",71217224,71218228,"-","upstream",-36772,36772,"NearestLocation","UNC5B-AS1"
"chr10",71255500,71256000,501,"*","640424","ENSG00000237512",71217224,71218228,"-","upstream",-37272,37272,"NearestLocation","UNC5B-AS1"
"chr10",71256000,71256500,501,"*","640425","ENSG00000237512",71217224,71218228,"-","upstream",-37772,37772,"NearestLocation","UNC5B-AS1"
"chr10",71256500,71257000,501,"*","640426","ENSG00000237512",71217224,71218228,"-","upstream",-38272,38272,"NearestLocation","UNC5B-AS1"
"chr10",71257000,71257500,501,"*","640427","ENSG00000237512",71217224,71218228,"-","upstream",-38772,38772,"NearestLocation","UNC5B-AS1"
"chr10",71257500,71258000,501,"*","640428","ENSG00000237512",71217224,71218228,"-","upstream",-39272,39272,"NearestLocation","UNC5B-AS1"
"chr10",71258000,71258500,501,"*","640429","ENSG00000237512",71217224,71218228,"-","upstream",-39772,39772,"NearestLocation","UNC5B-AS1"
"chr10",71258500,71259000,501,"*","640430","ENSG00000237512",71217224,71218228,"-","upstream",-40272,40272,"NearestLocation","UNC5B-AS1"
"chr10",71259000,71259500,501,"*","640431","ENSG00000237512",71217224,71218228,"-","upstream",-40772,40772,"NearestLocation","UNC5B-AS1"
"chr10",71259500,71260000,501,"*","640432","ENSG00000237512",71217224,71218228,"-","upstream",-41272,41272,"NearestLocation","UNC5B-AS1"
"chr10",71260000,71260500,501,"*","640433","ENSG00000237512",71217224,71218228,"-","upstream",-41772,41772,"NearestLocation","UNC5B-AS1"
"chr10",71260500,71261000,501,"*","640434","ENSG00000237512",71217224,71218228,"-","upstream",-42272,42272,"NearestLocation","UNC5B-AS1"
"chr10",71261000,71261500,501,"*","640435","ENSG00000237512",71217224,71218228,"-","upstream",-42772,42772,"NearestLocation","UNC5B-AS1"
"chr10",71261500,71262000,501,"*","640436","ENSG00000237512",71217224,71218228,"-","upstream",-43272,43272,"NearestLocation","UNC5B-AS1"
"chr10",71262000,71262500,501,"*","640437","ENSG00000237512",71217224,71218228,"-","upstream",-43772,43772,"NearestLocation","UNC5B-AS1"
"chr10",71262500,71263000,501,"*","640438","ENSG00000237512",71217224,71218228,"-","upstream",-44272,44272,"NearestLocation","UNC5B-AS1"
"chr10",71263000,71263500,501,"*","640439","ENSG00000237512",71217224,71218228,"-","upstream",-44772,44772,"NearestLocation","UNC5B-AS1"
"chr10",71263500,71264000,501,"*","640440","ENSG00000237512",71217224,71218228,"-","upstream",-45272,45272,"NearestLocation","UNC5B-AS1"
"chr10",71264000,71264500,501,"*","640441","ENSG00000237512",71217224,71218228,"-","upstream",-45772,45772,"NearestLocation","UNC5B-AS1"
"chr10",71264500,71265000,501,"*","640442","ENSG00000237512",71217224,71218228,"-","upstream",-46272,46272,"NearestLocation","UNC5B-AS1"
"chr10",71265000,71265500,501,"*","640443","ENSG00000237512",71217224,71218228,"-","upstream",-46772,46772,"NearestLocation","UNC5B-AS1"
"chr10",71265500,71266000,501,"*","640444","ENSG00000237512",71217224,71218228,"-","upstream",-47272,47272,"NearestLocation","UNC5B-AS1"
"chr10",71266000,71266500,501,"*","640445","ENSG00000237512",71217224,71218228,"-","upstream",-47772,47772,"NearestLocation","UNC5B-AS1"
"chr10",71266500,71267000,501,"*","640446","ENSG00000237512",71217224,71218228,"-","upstream",-48272,48272,"NearestLocation","UNC5B-AS1"
"chr10",71267000,71267500,501,"*","640447","ENSG00000237512",71217224,71218228,"-","upstream",-48772,48772,"NearestLocation","UNC5B-AS1"
"chr10",71267500,71268000,501,"*","640448","ENSG00000237512",71217224,71218228,"-","upstream",-49272,49272,"NearestLocation","UNC5B-AS1"
"chr10",71268000,71268500,501,"*","640449","ENSG00000237512",71217224,71218228,"-","upstream",-49772,49772,"NearestLocation","UNC5B-AS1"
"chr10",71268500,71269000,501,"*","640450","ENSG00000237512",71217224,71218228,"-","upstream",-50272,50272,"NearestLocation","UNC5B-AS1"
"chr10",71269000,71269500,501,"*","640451","ENSG00000198246",71319258,71363385,"+","upstream",-50258,49758,"NearestLocation","SLC29A3"
"chr10",71269500,71270000,501,"*","640452","ENSG00000198246",71319258,71363385,"+","upstream",-49758,49258,"NearestLocation","SLC29A3"
"chr10",71270000,71270500,501,"*","640453","ENSG00000198246",71319258,71363385,"+","upstream",-49258,48758,"NearestLocation","SLC29A3"
"chr10",71270500,71271000,501,"*","640454","ENSG00000198246",71319258,71363385,"+","upstream",-48758,48258,"NearestLocation","SLC29A3"
"chr10",71271000,71271500,501,"*","640455","ENSG00000198246",71319258,71363385,"+","upstream",-48258,47758,"NearestLocation","SLC29A3"
"chr10",71271500,71272000,501,"*","640456","ENSG00000198246",71319258,71363385,"+","upstream",-47758,47258,"NearestLocation","SLC29A3"
"chr10",71272000,71272500,501,"*","640457","ENSG00000198246",71319258,71363385,"+","upstream",-47258,46758,"NearestLocation","SLC29A3"
"chr10",71272500,71273000,501,"*","640458","ENSG00000198246",71319258,71363385,"+","upstream",-46758,46258,"NearestLocation","SLC29A3"
"chr10",71273000,71273500,501,"*","640459","ENSG00000198246",71319258,71363385,"+","upstream",-46258,45758,"NearestLocation","SLC29A3"
"chr10",71273500,71274000,501,"*","640460","ENSG00000198246",71319258,71363385,"+","upstream",-45758,45258,"NearestLocation","SLC29A3"
"chr10",71274000,71274500,501,"*","640461","ENSG00000198246",71319258,71363385,"+","upstream",-45258,44758,"NearestLocation","SLC29A3"
"chr10",71274500,71275000,501,"*","640462","ENSG00000198246",71319258,71363385,"+","upstream",-44758,44258,"NearestLocation","SLC29A3"
"chr10",71275000,71275500,501,"*","640463","ENSG00000198246",71319258,71363385,"+","upstream",-44258,43758,"NearestLocation","SLC29A3"
"chr10",71275500,71276000,501,"*","640464","ENSG00000198246",71319258,71363385,"+","upstream",-43758,43258,"NearestLocation","SLC29A3"
"chr10",71276000,71276500,501,"*","640465","ENSG00000198246",71319258,71363385,"+","upstream",-43258,42758,"NearestLocation","SLC29A3"
"chr10",71276500,71277000,501,"*","640466","ENSG00000198246",71319258,71363385,"+","upstream",-42758,42258,"NearestLocation","SLC29A3"
"chr10",71277000,71277500,501,"*","640467","ENSG00000198246",71319258,71363385,"+","upstream",-42258,41758,"NearestLocation","SLC29A3"
"chr10",71277500,71278000,501,"*","640468","ENSG00000198246",71319258,71363385,"+","upstream",-41758,41258,"NearestLocation","SLC29A3"
"chr10",71278000,71278500,501,"*","640469","ENSG00000198246",71319258,71363385,"+","upstream",-41258,40758,"NearestLocation","SLC29A3"
"chr10",71278500,71279000,501,"*","640470","ENSG00000198246",71319258,71363385,"+","upstream",-40758,40258,"NearestLocation","SLC29A3"
"chr10",71279000,71279500,501,"*","640471","ENSG00000198246",71319258,71363385,"+","upstream",-40258,39758,"NearestLocation","SLC29A3"
"chr10",71279500,71280000,501,"*","640472","ENSG00000198246",71319258,71363385,"+","upstream",-39758,39258,"NearestLocation","SLC29A3"
"chr10",71280000,71280500,501,"*","640473","ENSG00000198246",71319258,71363385,"+","upstream",-39258,38758,"NearestLocation","SLC29A3"
"chr10",71280500,71281000,501,"*","640474","ENSG00000198246",71319258,71363385,"+","upstream",-38758,38258,"NearestLocation","SLC29A3"
"chr10",71281000,71281500,501,"*","640475","ENSG00000198246",71319258,71363385,"+","upstream",-38258,37758,"NearestLocation","SLC29A3"
"chr10",71281500,71282000,501,"*","640476","ENSG00000198246",71319258,71363385,"+","upstream",-37758,37258,"NearestLocation","SLC29A3"
"chr10",71282000,71282500,501,"*","640477","ENSG00000198246",71319258,71363385,"+","upstream",-37258,36758,"NearestLocation","SLC29A3"
"chr10",71282500,71283000,501,"*","640478","ENSG00000198246",71319258,71363385,"+","upstream",-36758,36258,"NearestLocation","SLC29A3"
